arm,kind,rho,local_kind,metric,quantile_weight,endpoint_ed2,endpoint_sw1,endpoint_w2,endpoint_coverage,endpoint_mass_l1,endpoint_worst_mode_error,selected_ed2,selected_sw1,selected_w2,selected_coverage,selected_mass_l1,selected_worst_mode_error,handoff_ed2,handoff_sw1,handoff_w2,handoff_coverage,handoff_mass_l1,handoff_worst_mode_error,selected_ed2_change_from_handoff,selected_sw1_change_from_handoff,endpoint_ed2_change_from_handoff,endpoint_sw1_change_from_handoff,coverage_event_time,coverage_event_censored,selected_step,diverged,projection_active_fraction,trust_fraction,safe_quantile_fraction,incompatible_fraction,singular_candidates,median_correction_metric_norm,p90_correction_metric_norm,median_gradient_cosine,median_proposal_cosine,median_quantile_directional_derivative,median_local_directional_derivative,active_set_counts,work_optimizer_updates,work_generator_forward_calls,work_generator_example_evals,work_target_samples,work_kernel_pairs,work_sort_work,work_backward_examples,work_diagnostic_target_samples,work_selection_generator_forward_calls,work_selection_generator_example_evals,work_selection_target_samples,work_endpoint_generator_forward_calls,work_endpoint_generator_example_evals,work_endpoint_target_samples,work_checkpoint_storage_bytes,target,family,init,cell,seed,diagnostic_use_large_batch,diagnostic_min_expected_count,diagnostic_gap_count,diagnostic_max_gap_ratio,group_wall_seconds
fixed-mix-q0.10,fixed,0.0,paper,adam,0.1,0.04735749993709604,0.3665660357167985,0.4326649303566662,1.0,0.2766335227272727,0.05557528409090909,0.04100954426645842,0.34211365990976833,0.3952944714440299,0.8181818181818182,0.3529829545454546,0.08877840909090909,0.03458081814543723,0.3012736452038484,0.3584146535336067,0.8181818181818182,0.5678267045454546,0.1376065340909091,0.006428726121021189,0.040840014705919914,0.012776681791658806,0.0652923905129501,52,0,47,0,0.0,0.0,0.0,0.0,0,0.003635605635466484,0.004848601184152989,0.856985130787109,0.3925833175520717,nan,nan,"{""fixed-mix"": 18}",60.0,2706.0,86592.0,43584.0,36864.0,865920.0,44160.0,1024,16.0,5632.0,5632.0,3.0,1536.0,1536.0,142200.0,QGD-D03-equal-K11,equal-high-mode-count,concentrated,QGD-D03-equal-K11/concentrated,0,1,2.1875,10,179.2304245744904,0.4353265000099782
lbqcd,paper,0.0,paper,adam,0.0,0.04984562317736563,0.37655328108979563,0.44571281186237544,1.0,0.3117897727272727,0.05166903409090909,0.03458081814543723,0.3012736452038484,0.3584146535336067,0.8181818181818182,0.5678267045454546,0.1376065340909091,0.03458081814543723,0.3012736452038484,0.3584146535336067,0.8181818181818182,0.5678267045454546,0.1376065340909091,0.0,0.0,0.015264805031928397,0.07527963588594722,52,0,42,0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,nan,nan,{},60.0,2706.0,86592.0,43584.0,36864.0,860160.0,43584.0,1024,16.0,5632.0,5632.0,3.0,1536.0,1536.0,142200.0,QGD-D03-equal-K11,equal-high-mode-count,concentrated,QGD-D03-equal-K11/concentrated,0,1,2.1875,10,179.2304245744904,0.2429552999965381
periodic-4p1q,periodic,0.0,paper,adam,0.0,0.04484763839765016,0.35059775262677956,0.4160363843347203,1.0,0.2787642045454546,0.06729403409090909,0.04584150107714091,0.35834255321719716,0.42005448412365626,1.0,0.2787642045454546,0.06924715909090909,0.03458081814543723,0.3012736452038484,0.3584146535336067,0.8181818181818182,0.5678267045454546,0.1376065340909091,0.01126068293170368,0.05706890801334874,0.010266820252212927,0.04932410742293114,52,0,52,0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,nan,nan,{},60.0,2706.0,86592.0,43584.0,30720.0,861120.0,43584.0,1024,16.0,5632.0,5632.0,3.0,1536.0,1536.0,142200.0,QGD-D03-equal-K11,equal-high-mode-count,concentrated,QGD-D03-equal-K11/concentrated,0,1,2.1875,10,179.2304245744904,0.3412601000163704
qgd-paper-r0.05,guarded,0.05,paper,adam,0.0,0.040777834160637294,0.3391548976098755,0.39884651619006434,1.0,0.2553267045454546,0.06729403409090909,0.03681341245131087,0.31927988739118246,0.37243853449541586,0.8181818181818182,0.40589488636363635,0.10245028409090909,0.03458081814543723,0.3012736452038484,0.3584146535336067,0.8181818181818182,0.5678267045454546,0.1376065340909091,0.0022325943058736364,0.018006242187334043,0.006197016015200063,0.03788125240602708,57,0,47,0,0.8333333333333334,0.0,0.05555555555555555,0.0,0,0.010210292406089816,0.028393025872074797,0.7780070428965469,0.3326779676442779,-0.0005142137526223866,-0.00013050652427293782,"{""local"": 4, ""none"": 3, ""quantile"": 10, ""quantile+local"": 1}",60.0,2706.0,86592.0,43584.0,36864.0,865920.0,44160.0,1024,16.0,5632.0,5632.0,3.0,1536.0,1536.0,142200.0,QGD-D03-equal-K11,equal-high-mode-count,concentrated,QGD-D03-equal-K11/concentrated,0,1,2.1875,10,179.2304245744904,0.5424967000144534
qgd-paper-r0.10,guarded,0.1,paper,adam,0.0,0.03986670344375787,0.3352685334721828,0.3941726781795531,1.0,0.2553267045454546,0.06729403409090909,0.03656969152168932,0.3181471767778635,0.3711638685575145,0.8181818181818182,0.40980113636363635,0.10245028409090909,0.03458081814543723,0.3012736452038484,0.3584146535336067,0.8181818181818182,0.5678267045454546,0.1376065340909091,0.001988873376252087,0.01687353157401511,0.005285885298320636,0.033994888268334356,57,0,47,0,0.8888888888888888,0.0,0.05555555555555555,0.0,0,0.012575478898939185,0.0293461388387349,0.7685301857497164,0.33222475581701905,-0.0008057224762070313,-0.00014514915031328554,"{""local"": 3, ""none"": 2, ""quantile"": 12, ""quantile+local"": 1}",60.0,2706.0,86592.0,43584.0,36864.0,865920.0,44160.0,1024,16.0,5632.0,5632.0,3.0,1536.0,1536.0,142200.0,QGD-D03-equal-K11,equal-high-mode-count,concentrated,QGD-D03-equal-K11/concentrated,0,1,2.1875,10,179.2304245744904,0.6497740000195336
qgd-paper-r0.20,guarded,0.2,paper,adam,0.0,0.03790031640532199,0.3266197582428181,0.38365906226774843,1.0,0.2631392045454546,0.07120028409090909,0.03875819284148374,0.3307087728856085,0.38541438797335104,0.8181818181818182,0.30042613636363635,0.08291903409090909,0.03458081814543723,0.3012736452038484,0.3584146535336067,0.8181818181818182,0.5678267045454546,0.1376065340909091,0.00417737469604651,0.029435127681760098,0.0033194982598847567,0.025346113038969664,57,0,52,0,0.8888888888888888,0.0,0.05555555555555555,0.0,0,0.01645735388422153,0.03153158627264398,0.7422473358143107,0.33692186741013813,-0.0015508299956023932,-0.00017349107115221743,"{""local"": 2, ""none"": 2, ""quantile"": 13, ""quantile+local"": 1}",60.0,2706.0,86592.0,43584.0,36864.0,865920.0,44160.0,1024,16.0,5632.0,5632.0,3.0,1536.0,1536.0,142200.0,QGD-D03-equal-K11,equal-high-mode-count,concentrated,QGD-D03-equal-K11/concentrated,0,1,2.1875,10,179.2304245744904,0.7520186000037938
qgd-sharp-r0.10,guarded,0.1,sharp,adam,0.0,0.030913774188914722,0.2949155969287462,0.3476462263310403,1.0,0.23579545454545456,0.06924715909090909,0.03580614943250371,0.3167467215348493,0.3706067179510765,0.8181818181818182,0.30823863636363635,0.08682528409090909,0.03458081814543723,0.3012736452038484,0.3584146535336067,0.8181818181818182,0.5678267045454546,0.1376065340909091,0.0012253312870664779,0.015473076331000868,-0.003667043956522509,-0.006358048275102224,57,0,52,0,0.4444444444444444,0.0,0.05555555555555555,0.0,0,0.0,0.0121364002102099,0.7206762645082029,0.8022875251413119,-0.002034530492521114,-0.0013519710503516445,"{""local"": 1, ""none"": 10, ""quantile"": 6, ""quantile+local"": 1}",60.0,2706.0,86592.0,43584.0,36288.0,865920.0,44160.0,1024,16.0,5632.0,5632.0,3.0,1536.0,1536.0,142200.0,QGD-D03-equal-K11,equal-high-mode-count,concentrated,QGD-D03-equal-K11/concentrated,0,1,2.1875,10,179.2304245744904,0.8562533000076655
fixed-mix-q0.10,fixed,0.0,paper,adam,0.1,0.5579964966433195,1.4786053553605818,1.5849536892227725,0.7272727272727273,0.6473721590909092,0.1434659090909091,0.5579964966433195,1.4786053553605818,1.5849536892227725,0.7272727272727273,0.6473721590909092,0.1434659090909091,0.9312907283862928,2.0136593806686363,2.094228204129422,0.6363636363636365,0.8117897727272728,0.2450284090909091,-0.37329423174297327,-0.5350540253080545,-0.37329423174297327,-0.5350540253080545,60,1,60,0,0.0,0.0,0.0,0.0,0,0.002519605814189657,0.003056787829479546,0.904680357432678,0.9550744359908432,nan,nan,"{""fixed-mix"": 18}",60.0,2706.0,86592.0,43584.0,36864.0,865920.0,44160.0,1024,16.0,5632.0,5632.0,3.0,1536.0,1536.0,142200.0,QGD-D03-equal-K11,equal-high-mode-count,missing,QGD-D03-equal-K11/missing,0,1,2.5,10,156.40848972144698,0.47047359999851324
lbqcd,paper,0.0,paper,adam,0.0,0.5571435834491667,1.4789871861646078,1.5860750842468003,0.7272727272727273,0.6434659090909092,0.1434659090909091,0.5571435834491667,1.4789871861646078,1.5860750842468003,0.7272727272727273,0.6434659090909092,0.1434659090909091,0.9312907283862928,2.0136593806686363,2.094228204129422,0.6363636363636365,0.8117897727272728,0.2450284090909091,-0.3741471449371261,-0.5346721945040285,-0.3741471449371261,-0.5346721945040285,60,1,60,0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,nan,nan,{},60.0,2706.0,86592.0,43584.0,36864.0,860160.0,43584.0,1024,16.0,5632.0,5632.0,3.0,1536.0,1536.0,142200.0,QGD-D03-equal-K11,equal-high-mode-count,missing,QGD-D03-equal-K11/missing,0,1,2.5,10,156.40848972144698,0.27208860000246204
periodic-4p1q,periodic,0.0,paper,adam,0.0,0.4787081599476206,1.3265908854580681,1.4459084755345315,0.7272727272727273,0.6473721590909092,0.12198153409090909,0.4787081599476206,1.3265908854580681,1.4459084755345315,0.7272727272727273,0.6473721590909092,0.12198153409090909,0.9312907283862928,2.0136593806686363,2.094228204129422,0.6363636363636365,0.8117897727272728,0.2450284090909091,-0.4525825684386722,-0.6870684952105681,-0.4525825684386722,-0.6870684952105681,60,1,60,0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,nan,nan,{},60.0,2706.0,86592.0,43584.0,30720.0,861120.0,43584.0,1024,16.0,5632.0,5632.0,3.0,1536.0,1536.0,142200.0,QGD-D03-equal-K11,equal-high-mode-count,missing,QGD-D03-equal-K11/missing,0,1,2.5,10,156.40848972144698,0.3658848000050057
qgd-paper-r0.05,guarded,0.05,paper,adam,0.0,0.5571435834491667,1.4789871861646078,1.5860750842468003,0.7272727272727273,0.6434659090909092,0.1434659090909091,0.5571435834491667,1.4789871861646078,1.5860750842468003,0.7272727272727273,0.6434659090909092,0.1434659090909091,0.9312907283862928,2.0136593806686363,2.094228204129422,0.6363636363636365,0.8117897727272728,0.2450284090909091,-0.3741471449371261,-0.5346721945040285,-0.3741471449371261,-0.5346721945040285,60,1,60,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.9049338012309255,0.9537174002020121,-0.04959629459729843,-0.0030927954778382175,"{""none"": 18}",60.0,2706.0,86592.0,43584.0,36864.0,865920.0,44160.0,1024,16.0,5632.0,5632.0,3.0,1536.0,1536.0,142200.0,QGD-D03-equal-K11,equal-high-mode-count,missing,QGD-D03-equal-K11/missing,0,1,2.5,10,156.40848972144698,0.5678740000003017
qgd-paper-r0.10,guarded,0.1,paper,adam,0.0,0.5571435834491667,1.4789871861646078,1.5860750842468003,0.7272727272727273,0.6434659090909092,0.1434659090909091,0.5571435834491667,1.4789871861646078,1.5860750842468003,0.7272727272727273,0.6434659090909092,0.1434659090909091,0.9312907283862928,2.0136593806686363,2.094228204129422,0.6363636363636365,0.8117897727272728,0.2450284090909091,-0.3741471449371261,-0.5346721945040285,-0.3741471449371261,-0.5346721945040285,60,1,60,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.9049338012309255,0.9537174002020121,-0.04959629459729843,-0.0030927954778382175,"{""none"": 18}",60.0,2706.0,86592.0,43584.0,36864.0,865920.0,44160.0,1024,16.0,5632.0,5632.0,3.0,1536.0,1536.0,142200.0,QGD-D03-equal-K11,equal-high-mode-count,missing,QGD-D03-equal-K11/missing,0,1,2.5,10,156.40848972144698,0.6732668000040576
qgd-paper-r0.20,guarded,0.2,paper,adam,0.0,0.5571435834491667,1.4789871861646078,1.5860750842468003,0.7272727272727273,0.6434659090909092,0.1434659090909091,0.5571435834491667,1.4789871861646078,1.5860750842468003,0.7272727272727273,0.6434659090909092,0.1434659090909091,0.9312907283862928,2.0136593806686363,2.094228204129422,0.6363636363636365,0.8117897727272728,0.2450284090909091,-0.3741471449371261,-0.5346721945040285,-0.3741471449371261,-0.5346721945040285,60,1,60,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.9049338012309255,0.9537174002020121,-0.04959629459729843,-0.0030927954778382175,"{""none"": 18}",60.0,2706.0,86592.0,43584.0,36864.0,865920.0,44160.0,1024,16.0,5632.0,5632.0,3.0,1536.0,1536.0,142200.0,QGD-D03-equal-K11,equal-high-mode-count,missing,QGD-D03-equal-K11/missing,0,1,2.5,10,156.40848972144698,0.780175899999449
qgd-sharp-r0.10,guarded,0.1,sharp,adam,0.0,0.8273666883155366,1.4738257868651867,1.714539981199206,0.5454545454545455,0.8934659090909092,0.1532315340909091,0.8274816780968015,1.547799671632084,1.7332400759410784,0.5454545454545455,0.8583096590909092,0.1297940340909091,0.9312907283862928,2.0136593806686363,2.094228204129422,0.6363636363636365,0.8117897727272728,0.2450284090909091,-0.10380905028949128,-0.46585970903655216,-0.10392404007075617,-0.5398335938034495,60,1,57,0,0.16666666666666663,0.0,0.0,0.0,0,0.0,0.01154394588448372,0.7369483636344945,0.6455036663445478,-0.03410306485350179,-0.022574836419427965,"{""local"": 1, ""none"": 15, ""quantile"": 2}",60.0,2706.0,86592.0,43584.0,36288.0,865920.0,44160.0,1024,16.0,5632.0,5632.0,3.0,1536.0,1536.0,142200.0,QGD-D03-equal-K11,equal-high-mode-count,missing,QGD-D03-equal-K11/missing,0,1,2.5,10,156.40848972144698,0.8778695999935735
fixed-mix-q0.10,fixed,0.0,paper,adam,0.1,0.055602255319108895,0.28873186518984023,0.33655537125655277,0.875,0.5,0.140625,0.07687713079699843,0.33840197386082294,0.38504423270313315,0.9375,0.51953125,0.140625,0.09141659561884241,0.3771429270832197,0.42646862069938546,0.9375,0.578125,0.15625,-0.014539464821843984,-0.03874095322239679,-0.035814340299733516,-0.0884110618933795,42,0,47,0,0.0,0.0,0.0,0.0,0,0.0013358866054244054,0.0018082690537397725,0.9552885096775972,0.9019220772231591,nan,nan,"{""fixed-mix"": 18}",60.0,2706.0,86592.0,43584.0,36864.0,865920.0,44160.0,1024,14.0,4608.0,4608.0,3.0,1536.0,1536.0,142200.0,QGD-D04-hetero-K8,heteroscedastic,concentrated,QGD-D04-hetero-K8/concentrated,0,1,1.9375,6,153.0093283372553,0.37158540001837537
lbqcd,paper,0.0,paper,adam,0.0,0.0559306399612538,0.2896789349085986,0.3375229093484402,0.875,0.50390625,0.138671875,0.07694033611138051,0.33878076935148255,0.3853238847949467,0.9375,0.51953125,0.140625,0.09141659561884241,0.3771429270832197,0.42646862069938546,0.9375,0.578125,0.15625,-0.014476259507461897,-0.03836215773173718,-0.03548595565758861,-0.08746399217462114,42,0,47,0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,nan,nan,{},60.0,2706.0,86592.0,43584.0,36864.0,860160.0,43584.0,1024,14.0,4608.0,4608.0,3.0,1536.0,1536.0,142200.0,QGD-D04-hetero-K8,heteroscedastic,concentrated,QGD-D04-hetero-K8/concentrated,0,1,1.9375,6,153.0093283372553,0.2211822000099346
periodic-4p1q,periodic,0.0,paper,adam,0.0,0.047220006960141614,0.2686690173619674,0.322764191278561,0.875,0.5,0.14453125,0.0752756358769675,0.33306498655904204,0.3800824721166648,0.9375,0.52734375,0.142578125,0.09141659561884241,0.3771429270832197,0.42646862069938546,0.9375,0.578125,0.15625,-0.016140959741874905,-0.04407794052417768,-0.0441965886587008,-0.10847390972125232,42,0,47,0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,nan,nan,{},60.0,2706.0,86592.0,43584.0,30720.0,861120.0,43584.0,1024,14.0,4608.0,4608.0,3.0,1536.0,1536.0,142200.0,QGD-D04-hetero-K8,heteroscedastic,concentrated,QGD-D04-hetero-K8/concentrated,0,1,1.9375,6,153.0093283372553,0.2949752999993507
qgd-paper-r0.05,guarded,0.05,paper,adam,0.0,0.0567944350217755,0.2913829867363136,0.33797550175401075,0.875,0.5078125,0.140625,0.07694033611138051,0.33878076935148255,0.3853238847949467,0.9375,0.51953125,0.140625,0.09141659561884241,0.3771429270832197,0.42646862069938546,0.9375,0.578125,0.15625,-0.014476259507461897,-0.03836215773173718,-0.03462216059706691,-0.08575994034690615,42,0,47,0,0.2222222222222222,0.0,0.16666666666666666,0.0,0,0.0,0.008268849050123518,0.9558937448251872,0.8991761475395108,-0.0034275776540315444,-0.000393700561753563,"{""local"": 3, ""none"": 14, ""quantile"": 1}",60.0,2706.0,86592.0,43584.0,36864.0,865920.0,44160.0,1024,14.0,4608.0,4608.0,3.0,1536.0,1536.0,142200.0,QGD-D04-hetero-K8,heteroscedastic,concentrated,QGD-D04-hetero-K8/concentrated,0,1,1.9375,6,153.0093283372553,0.45873610000126064
qgd-paper-r0.10,guarded,0.1,paper,adam,0.0,0.05702257583196957,0.2919167190771727,0.33837083664406,0.875,0.5,0.13671875,0.07694033611138051,0.33878076935148255,0.3853238847949467,0.9375,0.51953125,0.140625,0.09141659561884241,0.3771429270832197,0.42646862069938546,0.9375,0.578125,0.15625,-0.014476259507461897,-0.03836215773173718,-0.03439401978687284,-0.08522620800604702,42,0,47,0,0.2777777777777778,0.0,0.16666666666666666,0.0,0,0.0,0.00828764890819199,0.9558937448251872,0.8991917889868644,-0.0034312411450068527,-0.0003935628195206658,"{""local"": 3, ""none"": 13, ""quantile"": 2}",60.0,2706.0,86592.0,43584.0,36864.0,865920.0,44160.0,1024,14.0,4608.0,4608.0,3.0,1536.0,1536.0,142200.0,QGD-D04-hetero-K8,heteroscedastic,concentrated,QGD-D04-hetero-K8/concentrated,0,1,1.9375,6,153.0093283372553,0.5396428999956697
qgd-paper-r0.20,guarded,0.2,paper,adam,0.0,0.057494454888378455,0.2930180344288473,0.339253603205025,0.875,0.49609375,0.1328125,0.07694033611138051,0.33878076935148255,0.3853238847949467,0.9375,0.51953125,0.140625,0.09141659561884241,0.3771429270832197,0.42646862069938546,0.9375,0.578125,0.15625,-0.014476259507461897,-0.03836215773173718,-0.03392214073046396,-0.08412489265437245,42,0,47,0,0.2777777777777778,0.0,0.16666666666666666,0.0,0,0.0,0.008330855860866522,0.9558937448251872,0.8991982963587879,-0.0034403382807462754,-0.000446961120892096,"{""local"": 1, ""none"": 13, ""quantile"": 2, ""quantile+local"": 2}",60.0,2706.0,86592.0,43584.0,36864.0,865920.0,44160.0,1024,14.0,4608.0,4608.0,3.0,1536.0,1536.0,142200.0,QGD-D04-hetero-K8,heteroscedastic,concentrated,QGD-D04-hetero-K8/concentrated,0,1,1.9375,6,153.0093283372553,0.6200355000037234
qgd-sharp-r0.10,guarded,0.1,sharp,adam,0.0,0.04475602904340059,0.2761836942330486,0.33064381700250933,0.875,0.41796875,0.099609375,0.07264293895176754,0.32614655086184635,0.3727685120532243,0.9375,0.515625,0.13671875,0.09141659561884241,0.3771429270832197,0.42646862069938546,0.9375,0.578125,0.15625,-0.018773656667074867,-0.050996376221373374,-0.04666056657544182,-0.10095923285017111,42,0,47,0,0.2777777777777778,0.0,0.16666666666666666,0.0,0,0.0,0.02936713123260005,0.9522542006776686,0.9585601643341466,-0.005520085011991659,-0.0022026781116886987,"{""local"": 2, ""none"": 13, ""quantile"": 3}",60.0,2706.0,86592.0,43584.0,36288.0,865920.0,44160.0,1024,14.0,4608.0,4608.0,3.0,1536.0,1536.0,142200.0,QGD-D04-hetero-K8,heteroscedastic,concentrated,QGD-D04-hetero-K8/concentrated,0,1,1.9375,6,153.0093283372553,0.7027707000088412
fixed-mix-q0.10,fixed,0.0,paper,adam,0.1,0.42233200161019013,1.2106919755980994,1.2603514417338755,0.8125,0.65234375,0.19140625,0.47887717184942336,1.275257097058658,1.3168203467252577,0.8125,0.70703125,0.201171875,0.8719309582952812,1.720283650412681,1.758415092635295,0.5625,0.89453125,0.271484375,-0.39305378644585787,-0.44502655335402297,-0.4495989566850911,-0.5095916748145817,60,1,57,0,0.0,0.0,0.0,0.0,0,0.003656019536549168,0.004242799331485422,0.8754157003677089,0.8475789628955406,nan,nan,"{""fixed-mix"": 18}",60.0,2706.0,86592.0,43584.0,36864.0,865920.0,44160.0,1024,16.0,5632.0,5632.0,3.0,1536.0,1536.0,142200.0,QGD-D04-hetero-K8,heteroscedastic,missing,QGD-D04-hetero-K8/missing,0,1,2.1875,5,173.6075207662028,0.43806230000336654
lbqcd,paper,0.0,paper,adam,0.0,0.4160931926632081,1.2072073107116148,1.2606200968500547,0.8125,0.6640625,0.19140625,0.4728805316699427,1.271725909800842,1.3159684178548392,0.8125,0.7109375,0.205078125,0.8719309582952812,1.720283650412681,1.758415092635295,0.5625,0.89453125,0.271484375,-0.3990504266253385,-0.44855774061183906,-0.4558377656320731,-0.5130763397010663,60,1,57,0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,nan,nan,{},60.0,2706.0,86592.0,43584.0,36864.0,860160.0,43584.0,1024,16.0,5632.0,5632.0,3.0,1536.0,1536.0,142200.0,QGD-D04-hetero-K8,heteroscedastic,missing,QGD-D04-hetero-K8/missing,0,1,2.1875,5,173.6075207662028,0.2460801000124775
periodic-4p1q,periodic,0.0,paper,adam,0.0,0.3426728761414308,1.0924357538142695,1.1436226532508733,0.8125,0.61328125,0.16796875,0.3426728761414308,1.0924357538142695,1.1436226532508733,0.8125,0.61328125,0.16796875,0.8719309582952812,1.720283650412681,1.758415092635295,0.5625,0.89453125,0.271484375,-0.5292580821538504,-0.6278478965984116,-0.5292580821538504,-0.6278478965984116,60,1,60,0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,nan,nan,{},60.0,2706.0,86592.0,43584.0,30720.0,861120.0,43584.0,1024,16.0,5632.0,5632.0,3.0,1536.0,1536.0,142200.0,QGD-D04-hetero-K8,heteroscedastic,missing,QGD-D04-hetero-K8/missing,0,1,2.1875,5,173.6075207662028,0.33656160000828095
qgd-paper-r0.05,guarded,0.05,paper,adam,0.0,0.4160931926632081,1.2072073107116148,1.2606200968500547,0.8125,0.6640625,0.19140625,0.47288053166994315,1.2717259098008422,1.3159684178548392,0.8125,0.7109375,0.205078125,0.8719309582952812,1.720283650412681,1.758415092635295,0.5625,0.89453125,0.271484375,-0.3990504266253381,-0.44855774061183884,-0.4558377656320731,-0.5130763397010663,60,1,57,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.8738816409088414,0.847262654632571,-0.04140876919658411,-0.0039105389794011625,"{""none"": 18}",60.0,2706.0,86592.0,43584.0,36864.0,865920.0,44160.0,1024,16.0,5632.0,5632.0,3.0,1536.0,1536.0,142200.0,QGD-D04-hetero-K8,heteroscedastic,missing,QGD-D04-hetero-K8/missing,0,1,2.1875,5,173.6075207662028,0.5413576000137255
qgd-paper-r0.10,guarded,0.1,paper,adam,0.0,0.4160931926632081,1.2072073107116148,1.2606200968500547,0.8125,0.6640625,0.19140625,0.47288053166994315,1.2717259098008422,1.3159684178548392,0.8125,0.7109375,0.205078125,0.8719309582952812,1.720283650412681,1.758415092635295,0.5625,0.89453125,0.271484375,-0.3990504266253381,-0.44855774061183884,-0.4558377656320731,-0.5130763397010663,60,1,57,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.8738816409088414,0.847262654632571,-0.04140876919658411,-0.0039105389794011625,"{""none"": 18}",60.0,2706.0,86592.0,43584.0,36864.0,865920.0,44160.0,1024,16.0,5632.0,5632.0,3.0,1536.0,1536.0,142200.0,QGD-D04-hetero-K8,heteroscedastic,missing,QGD-D04-hetero-K8/missing,0,1,2.1875,5,173.6075207662028,0.6419137000048067
qgd-paper-r0.20,guarded,0.2,paper,adam,0.0,0.4160931926632081,1.2072073107116148,1.2606200968500547,0.8125,0.6640625,0.19140625,0.47288053166994315,1.2717259098008422,1.3159684178548392,0.8125,0.7109375,0.205078125,0.8719309582952812,1.720283650412681,1.758415092635295,0.5625,0.89453125,0.271484375,-0.3990504266253381,-0.44855774061183884,-0.4558377656320731,-0.5130763397010663,60,1,57,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.8738816409088414,0.847262654632571,-0.04140876919658411,-0.0039105389794011625,"{""none"": 18}",60.0,2706.0,86592.0,43584.0,36864.0,865920.0,44160.0,1024,16.0,5632.0,5632.0,3.0,1536.0,1536.0,142200.0,QGD-D04-hetero-K8,heteroscedastic,missing,QGD-D04-hetero-K8/missing,0,1,2.1875,5,173.6075207662028,0.7539094999956433
qgd-sharp-r0.10,guarded,0.1,sharp,adam,0.0,0.4838095582087627,1.1402371203726205,1.1991860721101009,0.5625,0.8671875,0.24609375,0.4838095582087627,1.1402371203726205,1.1991860721101009,0.5625,0.8671875,0.24609375,0.8719309582952812,1.720283650412681,1.758415092635295,0.5625,0.89453125,0.271484375,-0.3881214000865185,-0.5800465300400606,-0.3881214000865185,-0.5800465300400606,60,1,60,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.9641862919801213,0.8881388341901939,-0.04585887246725365,-0.014672831632580737,"{""none"": 18}",60.0,2706.0,86592.0,43584.0,36288.0,865920.0,44160.0,1024,16.0,5632.0,5632.0,3.0,1536.0,1536.0,142200.0,QGD-D04-hetero-K8,heteroscedastic,missing,QGD-D04-hetero-K8/missing,0,1,2.1875,5,173.6075207662028,0.8594881000171881
fixed-mix-q0.10,fixed,0.0,paper,adam,0.1,0.0063858646283025955,0.04954281246833576,0.10583085832078695,1.0,0.3348214285714285,0.10128348214285715,0.0053516808285763995,0.05421256673163219,0.099675831188736,1.0,0.3504464285714285,0.10323660714285715,0.006563626984866566,0.08081433135927374,0.1040243422881255,1.0,0.3577008928571428,0.0943080357142857,-0.0012119461562901668,-0.02660176462764155,-0.00017776235656397077,-0.03127151889093798,42,0,52,0,0.0,0.0,0.0,0.0,0,0.0005729362316864981,0.0008573523986450919,0.9753508677858227,0.609125539693676,nan,nan,"{""fixed-mix"": 18}",60.0,60.0,1920.0,1920.0,36864.0,19200.0,2496.0,1024,16.0,5632.0,5632.0,3.0,1536.0,1536.0,142200.0,QGD-D05-overlap-K6,overlap,concentrated,QGD-D05-overlap-K6/concentrated,0,0,32.0,0,0.0,0.28590970000368543
lbqcd,paper,0.0,paper,adam,0.0,0.006706152816286948,0.05037395999516975,0.1079033876136665,1.0,0.3426339285714285,0.10128348214285715,0.005514490446915654,0.054128217024240345,0.1007383115833382,1.0,0.3543526785714285,0.10323660714285715,0.006563626984866566,0.08081433135927374,0.1040243422881255,1.0,0.3577008928571428,0.0943080357142857,-0.001049136537950912,-0.026686114335033394,0.00014252583142038144,-0.03044037136410399,42,0,52,0,0.0,0.0,0.0,0.0,0,nan,nan,nan,nan,nan,nan,{},60.0,60.0,1920.0,1920.0,36864.0,13440.0,1920.0,1024,16.0,5632.0,5632.0,3.0,1536.0,1536.0,142200.0,QGD-D05-overlap-K6,overlap,concentrated,QGD-D05-overlap-K6/concentrated,0,0,32.0,0,0.0,0.09581790000083856
