arm,kind,target,family,dimension,replication,initialization,learning_rate_multiplier,learning_rate,ed2,heldout_sw1,training_quantile_rmse,output_rms,covariance_effective_rank,mode_coverage,mode_mass_error,rare_mass_error,completed_updates,unique_latent_samples,generator_example_evals_training,generator_forward_calls_training,unique_target_observations,target_example_accesses,projection_scalar_products,sort_work,paper_kernel_pairs,atlas_bytes,kll_serialized_bytes,diverged,wall_seconds,atlas_build_seconds,evaluation_generator_examples,model_parameters
kll-small-rsr,neural,NPR-d8-correlated-t,correlated-t,8,1,broad,16.0,0.016,0.0264447407876105,0.09816708723634245,0.15933703163246932,0.8692308664321899,3.7745281975565463,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,70656,98048,0,0.5097680000035325,0.07308310000371421,2048,5256
kll-paper-hybrid,neural,NPR-d8-correlated-t,correlated-t,8,1,broad,32.0,0.032,0.038005674081310836,0.12256042477265579,0.1905900760608946,0.9462548494338989,3.7615718335308164,nan,nan,nan,20,10240,20480,320,20480,30720,2621440,5898240.0,10485760,70656,98048,0,0.9230060999980196,0.07308310000371421,2048,5256
exact-free-particle-ceiling,free-particle-diagnostic,NPR-d8-correlated-t,correlated-t,8,1,broad,nan,nan,0.00639326385791783,0.050470292793476694,0.06125924199342124,0.9435234030901918,4.421666901483758,nan,nan,nan,100,512,512,1,20480,20480,7864320,48263237.592530765,0,70656,0,0,0.23007900000084192,0.09175400000094669,0,0
paper-neural,neural,NPR-d8-correlated-t,correlated-t,8,2,concentrated,16.0,0.016,0.03586038614396436,0.12414734578885213,0.23007137574184788,0.823337972164154,3.358925351498281,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.7116793000022881,0.0,2048,5256
minibatch-sw,neural,NPR-d8-correlated-t,correlated-t,8,2,concentrated,16.0,0.016,0.03405261892673472,0.11864111317736739,0.18739355122868975,0.8683993220329285,4.264427704709618,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.9414471999989473,0.0,2048,5256
exact-atlas-rsr,neural,NPR-d8-correlated-t,correlated-t,8,2,concentrated,32.0,0.032,0.049662924868832725,0.1438442214981392,0.2055190986081484,0.9656116962432861,3.4938586424970586,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,24670277.592530765,0,70656,0,0,0.27744930000335444,0.10450709999713581,2048,5256
kll-atlas-rsr,neural,NPR-d8-correlated-t,correlated-t,8,2,concentrated,32.0,0.032,0.05342428030756352,0.14732262813201383,0.2068311845783943,0.993416428565979,3.597128727204961,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,5898240.0,0,70656,98048,0,0.2633009999990463,0.06874499999685213,2048,5256
kll-small-rsr,neural,NPR-d8-correlated-t,correlated-t,8,2,concentrated,16.0,0.016,0.032750733956808276,0.1163032540333834,0.17413111048994773,0.8692517280578613,4.3283594314955245,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,70656,98048,0,0.45458209999924293,0.06874499999685213,2048,5256
kll-paper-hybrid,neural,NPR-d8-correlated-t,correlated-t,8,2,concentrated,32.0,0.032,0.06383005832344324,0.16173784546164344,0.23300187487063387,0.9861048460006714,3.8415979664286692,nan,nan,nan,20,10240,20480,320,20480,30720,2621440,5898240.0,10485760,70656,98048,0,0.7604934999981197,0.06874499999685213,2048,5256
exact-free-particle-ceiling,free-particle-diagnostic,NPR-d8-correlated-t,correlated-t,8,2,concentrated,nan,nan,0.008492848860388591,0.060578664611462295,0.06116226546620352,0.9693360460044479,4.482441124367431,nan,nan,nan,100,512,512,1,20480,20480,7864320,48263237.592530765,0,70656,0,0,0.20751720000407659,0.10450709999713581,0,0
paper-neural,neural,NPR-d8-correlated-t,correlated-t,8,2,broad,16.0,0.016,0.04706298646707374,0.14591859269719165,0.25964793164331684,0.7711064219474792,3.8306772017417856,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.7569847999984631,0.0,2048,5256
minibatch-sw,neural,NPR-d8-correlated-t,correlated-t,8,2,broad,16.0,0.016,0.032149967276289715,0.117984466553157,0.1703895783691087,0.9202846884727478,4.145692193554226,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.9286344000065583,0.0,2048,5256
exact-atlas-rsr,neural,NPR-d8-correlated-t,correlated-t,8,2,broad,32.0,0.032,0.034787587294781375,0.1190040903571843,0.16907992658891097,0.992935836315155,4.064255097973739,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,24670277.592530765,0,70656,0,0,0.3061082999993232,0.10450709999713581,2048,5256
kll-atlas-rsr,neural,NPR-d8-correlated-t,correlated-t,8,2,broad,32.0,0.032,0.036279417453052965,0.1201202914235607,0.16989178673516797,0.9973478317260742,3.9935470701844875,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,5898240.0,0,70656,98048,0,0.2991461999990861,0.06874499999685213,2048,5256
kll-small-rsr,neural,NPR-d8-correlated-t,correlated-t,8,2,broad,16.0,0.016,0.029755912057439993,0.10901054110881696,0.17113387279799247,0.9009063243865967,3.427451623024471,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,70656,98048,0,0.49186310000368394,0.06874499999685213,2048,5256
kll-paper-hybrid,neural,NPR-d8-correlated-t,correlated-t,8,2,broad,32.0,0.032,0.03559554231536488,0.11750661942219104,0.19950713958214783,0.9234610199928284,4.073987335724471,nan,nan,nan,20,10240,20480,320,20480,30720,2621440,5898240.0,10485760,70656,98048,0,0.7946223999970243,0.06874499999685213,2048,5256
exact-free-particle-ceiling,free-particle-diagnostic,NPR-d8-correlated-t,correlated-t,8,2,broad,nan,nan,0.00645111763776729,0.050765756098754666,0.058291623028464246,0.9694188715632631,4.386352568932691,nan,nan,nan,100,512,512,1,20480,20480,7864320,48263237.592530765,0,70656,0,0,0.2189072999972268,0.10450709999713581,0,0
paper-neural,neural,NPR-d2-nonlinear,nonlinear,2,0,concentrated,16.0,0.016,0.03657797816695174,0.18517419710805819,0.4392049996136321,0.8224730491638184,1.9962735843539776,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.5298810999956913,0.0,2048,4610
minibatch-sw,neural,NPR-d2-nonlinear,nonlinear,2,0,concentrated,16.0,0.016,0.022677108466716778,0.1385503619707949,0.2178445825836266,0.9312494397163391,1.9461728652743622,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.7975539999970351,0.0,2048,4610
exact-atlas-rsr,neural,NPR-d2-nonlinear,nonlinear,2,0,concentrated,32.0,0.032,0.016520467630228186,0.12655161699633008,0.28691828035776823,0.9001944065093994,1.990631615919129,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,24670277.592530765,0,67584,0,0,0.31106069999805186,0.0730420999971102,2048,4610
kll-atlas-rsr,neural,NPR-d2-nonlinear,nonlinear,2,0,concentrated,32.0,0.032,0.016417115042909547,0.12577656956374464,0.2851545764572963,0.9032813310623169,1.9874584935759458,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,5898240.0,0,67584,98048,0,0.23530459999892628,0.05837669999891659,2048,4610
kll-small-rsr,neural,NPR-d2-nonlinear,nonlinear,2,0,concentrated,16.0,0.016,0.02682923932150505,0.16078557488262918,0.28203428321037166,0.80010586977005,1.9133445442002268,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,67584,98048,0,0.4237686999986181,0.05837669999891659,2048,4610
kll-paper-hybrid,neural,NPR-d2-nonlinear,nonlinear,2,0,concentrated,32.0,0.032,0.03456069922398397,0.18861523682266015,0.3122222809540285,0.9980241656303406,1.9887571126119976,nan,nan,nan,20,10240,20480,320,20480,30720,2621440,5898240.0,10485760,67584,98048,0,0.6465901999981725,0.05837669999891659,2048,4610
exact-free-particle-ceiling,free-particle-diagnostic,NPR-d2-nonlinear,nonlinear,2,0,concentrated,nan,nan,0.0009093493063208058,0.0309262995941508,0.07923643282009916,0.9786899509939194,1.982467095367391,nan,nan,nan,100,512,512,1,20480,20480,7864320,48263237.592530765,0,67584,0,0,0.21374899999500485,0.0730420999971102,0,0
paper-neural,neural,NPR-d2-nonlinear,nonlinear,2,0,broad,16.0,0.016,0.025987194541438274,0.1692033437833588,0.4386970243172229,0.7339985370635986,1.9525831601578756,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.6261441000024206,0.0,2048,4610
minibatch-sw,neural,NPR-d2-nonlinear,nonlinear,2,0,broad,16.0,0.016,0.0275503780384736,0.1670215914966886,0.273015791446765,1.1076252460479736,1.8616910877927944,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.7572086000000127,0.0,2048,4610
exact-atlas-rsr,neural,NPR-d2-nonlinear,nonlinear,2,0,broad,32.0,0.032,0.02871876032482623,0.18718844762463427,0.38106267256510573,0.8066512942314148,1.872327508091621,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,24670277.592530765,0,67584,0,0,0.20329040000069654,0.0730420999971102,2048,4610
kll-atlas-rsr,neural,NPR-d2-nonlinear,nonlinear,2,0,broad,32.0,0.032,0.02852221602769678,0.18673904069527483,0.3818374184468293,0.8075597882270813,1.8823868387039762,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,5898240.0,0,67584,98048,0,0.262525000005553,0.05837669999891659,2048,4610
kll-small-rsr,neural,NPR-d2-nonlinear,nonlinear,2,0,broad,16.0,0.016,0.04499667886008618,0.21586550122756595,0.3191236016142625,1.133819818496704,1.8627974977043633,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,67584,98048,0,0.4289684000032139,0.05837669999891659,2048,4610
kll-paper-hybrid,neural,NPR-d2-nonlinear,nonlinear,2,0,broad,32.0,0.032,0.05935542654040882,0.24319654792384462,0.4072674140030809,0.9973950982093811,1.8845963896983315,nan,nan,nan,20,10240,20480,320,20480,30720,2621440,5898240.0,10485760,67584,98048,0,0.6484897999980603,0.05837669999891659,2048,4610
exact-free-particle-ceiling,free-particle-diagnostic,NPR-d2-nonlinear,nonlinear,2,0,broad,nan,nan,0.0008582502637712874,0.030359976627046197,0.07715341151757725,0.9787737433436773,1.9833365113372776,nan,nan,nan,100,512,512,1,20480,20480,7864320,48263237.592530765,0,67584,0,0,0.20719290000124602,0.0730420999971102,0,0
paper-neural,neural,NPR-d2-nonlinear,nonlinear,2,1,concentrated,16.0,0.016,0.04363607164831462,0.19940645710238264,0.42160166151882933,0.6758481860160828,1.6445629017001262,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.6555449000006774,0.0,2048,4610
minibatch-sw,neural,NPR-d2-nonlinear,nonlinear,2,1,concentrated,16.0,0.016,0.11491195296092682,0.257396624739746,0.31668384506604635,0.9183228611946106,1.7306392970817623,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.9144608999995398,0.0,2048,4610
exact-atlas-rsr,neural,NPR-d2-nonlinear,nonlinear,2,1,concentrated,32.0,0.032,0.014274728103355283,0.11002700683964438,0.16872302836995826,0.8338924050331116,1.9452951829424927,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,24670277.592530765,0,67584,0,0,0.19359840000106487,0.09006979999685427,2048,4610
kll-atlas-rsr,neural,NPR-d2-nonlinear,nonlinear,2,1,concentrated,32.0,0.032,0.015196613285337168,0.11375157290858408,0.16816221250065155,0.828655481338501,1.9719596314828018,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,5898240.0,0,67584,98048,0,0.2773234999986016,0.061850500002037734,2048,4610
kll-small-rsr,neural,NPR-d2-nonlinear,nonlinear,2,1,concentrated,16.0,0.016,0.07345089203401356,0.23553969853824766,0.29063134059505,1.1303043365478516,1.8273733939238024,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,67584,98048,0,0.4701956000062637,0.061850500002037734,2048,4610
kll-paper-hybrid,neural,NPR-d2-nonlinear,nonlinear,2,1,concentrated,32.0,0.032,0.04025184329939213,0.17771121162235132,0.24368385370645063,1.0446735620498657,1.9255640823241804,nan,nan,nan,20,10240,20480,320,20480,30720,2621440,5898240.0,10485760,67584,98048,0,0.65467190000345,0.061850500002037734,2048,4610
exact-free-particle-ceiling,free-particle-diagnostic,NPR-d2-nonlinear,nonlinear,2,1,concentrated,nan,nan,0.002184670766737007,0.04579253913197549,0.09431712842517022,0.9812027103312536,1.9781060535429171,nan,nan,nan,100,512,512,1,20480,20480,7864320,48263237.592530765,0,67584,0,0,0.20295210000040242,0.09006979999685427,0,0
paper-neural,neural,NPR-d2-nonlinear,nonlinear,2,1,broad,16.0,0.016,0.03185684663888422,0.17622653553252302,0.3491725742115789,0.7257692813873291,1.8368680170885727,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.6854929000037373,0.0,2048,4610
minibatch-sw,neural,NPR-d2-nonlinear,nonlinear,2,1,broad,16.0,0.016,0.04164871727265096,0.15994661366471874,0.18867316186531222,0.8647297620773315,1.9330416156960257,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.7769680999990669,0.0,2048,4610
exact-atlas-rsr,neural,NPR-d2-nonlinear,nonlinear,2,1,broad,32.0,0.032,0.046085526583434344,0.1974251564595511,0.2980252745247693,0.793093740940094,1.8959991694099074,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,24670277.592530765,0,67584,0,0,0.26263050000125077,0.09006979999685427,2048,4610
kll-atlas-rsr,neural,NPR-d2-nonlinear,nonlinear,2,1,broad,32.0,0.032,0.039769193969446004,0.18219282677804927,0.2605627851748947,0.8136465549468994,1.8395691670874437,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,5898240.0,0,67584,98048,0,0.2947803000060958,0.061850500002037734,2048,4610
kll-small-rsr,neural,NPR-d2-nonlinear,nonlinear,2,1,broad,16.0,0.016,0.0421132028923501,0.19889829569723297,0.25375688345600994,1.0397536754608154,1.9725122127907173,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,67584,98048,0,0.43539630000304896,0.061850500002037734,2048,4610
kll-paper-hybrid,neural,NPR-d2-nonlinear,nonlinear,2,1,broad,32.0,0.032,0.07949478871529969,0.2670026548744482,0.3487969685474129,1.0160118341445923,1.950287797085014,nan,nan,nan,20,10240,20480,320,20480,30720,2621440,5898240.0,10485760,67584,98048,0,0.6922639000040363,0.061850500002037734,2048,4610
exact-free-particle-ceiling,free-particle-diagnostic,NPR-d2-nonlinear,nonlinear,2,1,broad,nan,nan,0.0022211075219293885,0.04623227596919464,0.09563858163610432,0.9811462945151193,1.9774893193248855,nan,nan,nan,100,512,512,1,20480,20480,7864320,48263237.592530765,0,67584,0,0,0.19933560000208672,0.09006979999685427,0,0
paper-neural,neural,NPR-d2-nonlinear,nonlinear,2,2,concentrated,16.0,0.016,0.046377010794482754,0.22337002230151382,0.5407327582770959,0.654853343963623,1.931712209181708,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.5906786999985343,0.0,2048,4610
minibatch-sw,neural,NPR-d2-nonlinear,nonlinear,2,2,concentrated,16.0,0.016,0.030238581867962022,0.1610726614040892,0.259408815135433,0.9423097968101501,1.7810320925451977,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.9135427000001073,0.0,2048,4610
exact-atlas-rsr,neural,NPR-d2-nonlinear,nonlinear,2,2,concentrated,32.0,0.032,0.0180555373226694,0.1337155046255624,0.2926282278089549,0.9100253582000732,1.9390288504731787,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,24670277.592530765,0,67584,0,0,0.2963887999940198,0.07674210000550374,2048,4610
kll-atlas-rsr,neural,NPR-d2-nonlinear,nonlinear,2,2,concentrated,32.0,0.032,0.01759527889659873,0.13208943487945488,0.28735050975252213,0.9139251112937927,1.930993557357595,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,5898240.0,0,67584,98048,0,0.31184509999729926,0.06716299999970943,2048,4610
kll-small-rsr,neural,NPR-d2-nonlinear,nonlinear,2,2,concentrated,16.0,0.016,0.00862999135201159,0.09745973273615986,0.22548828289613007,0.863430380821228,1.965479414542976,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,67584,98048,0,0.48287010000058217,0.06716299999970943,2048,4610
kll-paper-hybrid,neural,NPR-d2-nonlinear,nonlinear,2,2,concentrated,32.0,0.032,0.055313655703776554,0.22737174727281056,0.36894242688045686,1.0173182487487793,1.8606874208484245,nan,nan,nan,20,10240,20480,320,20480,30720,2621440,5898240.0,10485760,67584,98048,0,0.8314515000020037,0.06716299999970943,2048,4610
exact-free-particle-ceiling,free-particle-diagnostic,NPR-d2-nonlinear,nonlinear,2,2,concentrated,nan,nan,0.0006633886726326033,0.028433619015301358,0.08051062785851397,0.9783426535554375,1.9813142989883978,nan,nan,nan,100,512,512,1,20480,20480,7864320,48263237.592530765,0,67584,0,0,0.22190579999733018,0.07674210000550374,0,0
paper-neural,neural,NPR-d2-nonlinear,nonlinear,2,2,broad,16.0,0.016,0.049745138604047945,0.2238972188738683,0.5544947112345432,0.6588909029960632,1.6617460356930607,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.7225844999993569,0.0,2048,4610
minibatch-sw,neural,NPR-d2-nonlinear,nonlinear,2,2,broad,16.0,0.016,0.020317551747111473,0.13537729437976517,0.27209744706604555,0.9092110395431519,1.8269259416946193,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,1.0348857000062708,0.0,2048,4610
exact-atlas-rsr,neural,NPR-d2-nonlinear,nonlinear,2,2,broad,32.0,0.032,0.020649066436700725,0.13699417659495483,0.295315507956156,0.8535491228103638,1.8680968002246305,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,24670277.592530765,0,67584,0,0,0.2578931999960332,0.07674210000550374,2048,4610
kll-atlas-rsr,neural,NPR-d2-nonlinear,nonlinear,2,2,broad,32.0,0.032,0.019666969869437168,0.13437699359226832,0.2924158615349174,0.8554710745811462,1.8706559743359488,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,5898240.0,0,67584,98048,0,0.25391210000088904,0.06716299999970943,2048,4610
kll-small-rsr,neural,NPR-d2-nonlinear,nonlinear,2,2,broad,16.0,0.016,0.06004583841333977,0.19871668362513223,0.29649298212066727,0.9987454414367676,1.7318907212551116,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,67584,98048,0,0.4616911000048276,0.06716299999970943,2048,4610
kll-paper-hybrid,neural,NPR-d2-nonlinear,nonlinear,2,2,broad,32.0,0.032,0.04750916420686968,0.20879205412322027,0.32240654529074764,0.9987453818321228,1.9780467110636393,nan,nan,nan,20,10240,20480,320,20480,30720,2621440,5898240.0,10485760,67584,98048,0,0.7059259000016027,0.06716299999970943,2048,4610
exact-free-particle-ceiling,free-particle-diagnostic,NPR-d2-nonlinear,nonlinear,2,2,broad,nan,nan,0.0006558313678248773,0.027878670724176442,0.08049045649975574,0.9783456996100737,1.9817073715315834,nan,nan,nan,100,512,512,1,20480,20480,7864320,48263237.592530765,0,67584,0,0,0.22578830000566086,0.07674210000550374,0,0
paper-neural,neural,NPR-d8-nonlinear,nonlinear,8,0,concentrated,16.0,0.016,0.10485505874150558,0.21474659252527478,0.37335498554946234,0.6694433689117432,4.007024976254001,nan,nan,nan,320,20480,20480,320,20480,20480,0,0.0,2621440,0,0,0,0.7720880999986548,0.0,2048,5256
minibatch-sw,neural,NPR-d8-nonlinear,nonlinear,8,0,concentrated,16.0,0.016,0.07294149829411989,0.1642995272597644,0.25092583089120196,0.957141101360321,4.08144373632461,nan,nan,nan,320,20480,20480,320,20480,20480,2621440,15728640.0,0,0,0,0,0.9994707000005292,0.0,2048,5256
exact-atlas-rsr,neural,NPR-d8-nonlinear,nonlinear,8,0,concentrated,32.0,0.032,0.059423889207113056,0.15864503085097154,0.23246251361487302,0.9631217122077942,4.078676805369185,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,24670277.592530765,0,70656,0,0,0.30589989999862155,0.08276099999784492,2048,5256
kll-atlas-rsr,neural,NPR-d8-nonlinear,nonlinear,8,0,concentrated,32.0,0.032,0.06073507534552647,0.1604711835258381,0.2353750090704828,0.9621489644050598,4.024664148424454,nan,nan,nan,20,10240,20480,320,20480,20480,2621440,5898240.0,0,70656,98048,0,0.3018531999987317,0.07269439999799943,2048,5256
kll-small-rsr,neural,NPR-d8-nonlinear,nonlinear,8,0,concentrated,16.0,0.016,0.0627045078261812,0.1522574963597813,0.21104325475897492,0.9753731489181519,3.803206941405696,nan,nan,nan,160,10240,20480,320,20480,20480,2621440,3932160.0,0,70656,98048,0,0.49112829999648966,0.07269439999799943,2048,5256
kll-paper-hybrid,neural,NPR-d8-nonlinear,nonlinear,8,0,concentrated,32.0,0.032,0.058739606795969124,0.1611465019836667,0.24809250568212973,0.9393728971481323,4.128777557758769,nan,nan,nan,20,10240,20480,320,20480,30720,2621440,5898240.0,10485760,70656,98048,0,0.9134292999951867,0.07269439999799943,2048,5256
exact-free-particle-ceiling,free-particle-diagnostic,NPR-d8-nonlinear,nonlinear,8,0,concentrated,nan,nan,0.007745473952344817,0.056435001241167834,0.05347037109874704,0.9852952184589295,4.55845172776217,nan,nan,nan,100,512,512,1,20480,20480,7864320,48263237.592530765,0,70656,0,0,0.21760109999740962,0.08276099999784492,0,0
